trade_id,ticker,lane,record_class,evidence_quality,why_picked,final_pnl_pct,first_negative_time,executable_exit_before_negative,executable_profit_sell_before_final_loss,protections_failed_or_missing,failure_category,confidence,notes
101,UNH,bullish_pullback_observation,main_zero_pick_research_backfill,limited_research_backfill,playbook=bullish_pullback_observation; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=56.105; direction=95.9; quality=88.0; tech=79.289; ret5=-1.8038; debit_width=29.7%; fill_degradation=13.2%; worst_leg_spread=16.5%,-63.125,2026-05-30 23:29:49.604028-06:00,False,False,[],research_backfill_lane_weakness,medium,research/backfill row; not live-production proof
267,DIA,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=71.0; direction=80.0; quality=61.8; tech=92.1212; ret5=0.9861; debit_width=33.4%; fill_degradation=14.0%; worst_leg_spread=18.2%,-62.7186,,False,False,['lane_ticker_quarantine'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: lane_ticker_quarantine
382,DIA,swing,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=swing; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=37.36; direction=56.8; quality=66.1; tech=73.4312; ret5=0.3134; debit_width=31.6%; fill_degradation=9.9%; worst_leg_spread=20.4%,-62.4822,,False,False,"['worst_leg_spread_ge_20', 'lane_ticker_quarantine']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: worst_leg_spread_ge_20, lane_ticker_quarantine"
318,DIA,swing,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=swing; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=60.125; direction=72.5; quality=65.3; tech=72.9794; ret5=0.774; debit_width=35.6%; fill_degradation=8.8%; worst_leg_spread=15.8%,-61.8393,,False,False,['lane_ticker_quarantine'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: lane_ticker_quarantine
53,COIN,bullish_pullback_observation,main_zero_pick_research_backfill,limited_research_backfill,playbook=bullish_pullback_observation; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=52.97; direction=92.6; quality=79.0; tech=78.322; ret5=-0.9483; debit_width=37.2%; fill_degradation=64.5%; worst_leg_spread=30.5%,-61.1832,,False,False,"['fill_degradation_ge_20', 'worst_leg_spread_ge_20', 'bullish_pullback_not_keep_bucket']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: fill_degradation_ge_20, worst_leg_spread_ge_20, bullish_pullback_not_keep_bucket"
142,AMZN,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=59.145; direction=99.1; quality=58.8; tech=98.2822; ret5=16.4897; debit_width=27.2%; fill_degradation=18.5%; worst_leg_spread=44.3%,-60.893,,False,False,['worst_leg_spread_ge_20'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: worst_leg_spread_ge_20
244,QQQ,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=58.82; direction=71.6; quality=56.4; tech=81.423; ret5=5.5003; debit_width=41.1%; fill_degradation=8.7%; worst_leg_spread=1.4%,-60.8643,,False,False,[],missing_review_timeline,low,research/backfill row; not live-production proof
438,V,swing,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=swing; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=33.495; direction=72.1; quality=61.5; tech=95.9967; ret5=2.6665; debit_width=32.2%; fill_degradation=21.2%; worst_leg_spread=76.5%,-60.6317,2026-05-31 13:09:12.764279-06:00,False,False,"['fill_degradation_ge_20', 'worst_leg_spread_ge_20']",entry_guardrail_now_blocks,medium,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: fill_degradation_ge_20, worst_leg_spread_ge_20"
527,IWM,volatility_expansion_observation,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=volatility_expansion_observation; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=79.555; direction=85.9; quality=71.8; tech=96.2563; ret5=3.158; debit_width=29.3%; fill_degradation=8.5%; worst_leg_spread=5.7%,-59.9754,,False,False,[],missing_review_timeline,low,research/backfill row; not live-production proof
198,SBUX,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=44.42; direction=83.6; quality=50.0; tech=97.53; ret5=6.0088; debit_width=23.7%; fill_degradation=48.9%; worst_leg_spread=188.2%,-59.6679,,False,False,"['fill_degradation_ge_20', 'worst_leg_spread_ge_20']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: fill_degradation_ge_20, worst_leg_spread_ge_20"
195,SLB,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=47.46; direction=86.8; quality=62.4; tech=93.4236; ret5=5.4576; debit_width=30.9%; fill_degradation=25.3%; worst_leg_spread=28.6%,-59.0766,,False,False,"['fill_degradation_ge_20', 'worst_leg_spread_ge_20', 'lane_ticker_quarantine']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: fill_degradation_ge_20, worst_leg_spread_ge_20, lane_ticker_quarantine"
264,NVDA,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=56.01; direction=95.8; quality=65.4; tech=98.8982; ret5=11.461; debit_width=36.0%; fill_degradation=16.9%; worst_leg_spread=2.8%,-58.0435,,False,False,['lane_ticker_quarantine'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: lane_ticker_quarantine
232,DIA,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=78.105; direction=84.9; quality=52.6; tech=88.1827; ret5=2.1241; debit_width=22.9%; fill_degradation=11.0%; worst_leg_spread=21.6%,-56.8112,,False,False,"['worst_leg_spread_ge_20', 'lane_ticker_quarantine']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: worst_leg_spread_ge_20, lane_ticker_quarantine"
498,DIA,tracked_winner_observation,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=tracked_winner_observation; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=60.415; direction=72.7; quality=60.7; tech=87.7158; ret5=0.7404; debit_width=29.9%; fill_degradation=9.9%; worst_leg_spread=20.0%,-56.6516,,False,False,['worst_leg_spread_ge_20'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: worst_leg_spread_ge_20
190,SLB,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=45.655; direction=84.9; quality=62.4; tech=91.6124; ret5=5.8046; debit_width=48.2%; fill_degradation=28.5%; worst_leg_spread=33.9%,-56.507,,False,False,"['debit_gt_45_width', 'fill_degradation_ge_20', 'worst_leg_spread_ge_20', 'lane_ticker_quarantine']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: debit_gt_45_width, fill_degradation_ge_20, worst_leg_spread_ge_20, lane_ticker_quarantine"
240,XLK,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=92.605; direction=94.9; quality=62.6; tech=96.4706; ret5=8.4327; debit_width=58.2%; fill_degradation=47.3%; worst_leg_spread=47.6%,-55.7145,,False,False,"['debit_gt_45_width', 'fill_degradation_ge_20', 'worst_leg_spread_ge_20', 'lane_ticker_quarantine']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: debit_gt_45_width, fill_degradation_ge_20, worst_leg_spread_ge_20, lane_ticker_quarantine"
257,QQQ,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=51.715; direction=66.7; quality=63.4; tech=82.6853; ret5=3.7602; debit_width=33.5%; fill_degradation=9.1%; worst_leg_spread=1.7%,-55.4118,,False,False,[],missing_review_timeline,low,research/backfill row; not live-production proof
259,NVDA,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=50.025; direction=89.5; quality=69.4; tech=97.6242; ret5=8.6609; debit_width=44.9%; fill_degradation=17.4%; worst_leg_spread=1.9%,-55.2676,,False,False,['lane_ticker_quarantine'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: lane_ticker_quarantine
394,IWM,swing,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=swing; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=62.735; direction=74.3; quality=70.6; tech=83.0195; ret5=1.5433; debit_width=30.0%; fill_degradation=7.6%; worst_leg_spread=6.5%,-54.7211,,False,False,['lane_ticker_quarantine'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: lane_ticker_quarantine
109,GOOGL,bullish_pullback_observation,main_zero_pick_research_backfill,limited_research_backfill,playbook=bullish_pullback_observation; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=36.345; direction=75.1; quality=57.6; tech=85.6028; ret5=-3.3436; debit_width=26.4%; fill_degradation=20.4%; worst_leg_spread=25.3%,-54.2662,2026-05-30 23:29:37.834967-06:00,False,False,"['fill_degradation_ge_20', 'worst_leg_spread_ge_20', 'bullish_pullback_ret5_lt_minus_2']",entry_guardrail_now_blocks,medium,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: fill_degradation_ge_20, worst_leg_spread_ge_20, bullish_pullback_ret5_lt_minus_2"
362,DIA,swing,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=swing; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=60.415; direction=72.7; quality=65.3; tech=87.7158; ret5=0.7404; debit_width=31.1%; fill_degradation=10.6%; worst_leg_spread=18.4%,-53.9862,,False,False,['lane_ticker_quarantine'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: lane_ticker_quarantine
371,MSTR,swing,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=swing; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=39.1; direction=78.0; quality=71.7; tech=88.9002; ret5=8.6288; debit_width=34.5%; fill_degradation=33.3%; worst_leg_spread=13.1%,-53.7649,,False,False,['fill_degradation_ge_20'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: fill_degradation_ge_20
126,AA,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=56.2; direction=96.0; quality=56.1; tech=92.6474; ret5=8.1863; debit_width=47.7%; fill_degradation=65.7%; worst_leg_spread=100.3%,-52.1616,,False,False,"['debit_gt_45_width', 'fill_degradation_ge_20', 'worst_leg_spread_ge_20']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: debit_gt_45_width, fill_degradation_ge_20, worst_leg_spread_ge_20"
317,IWM,swing,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=swing; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=70.42; direction=79.6; quality=64.4; tech=73.6145; ret5=3.0501; debit_width=35.4%; fill_degradation=8.2%; worst_leg_spread=4.4%,-51.4299,,False,False,['lane_ticker_quarantine'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: lane_ticker_quarantine
185,SLB,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=45.56; direction=84.8; quality=62.9; tech=94.759; ret5=6.6274; debit_width=36.5%; fill_degradation=23.6%; worst_leg_spread=51.9%,-50.8086,,False,False,"['fill_degradation_ge_20', 'worst_leg_spread_ge_20', 'lane_ticker_quarantine']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: fill_degradation_ge_20, worst_leg_spread_ge_20, lane_ticker_quarantine"
372,V,swing,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=swing; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=37.485; direction=76.3; quality=61.7; tech=87.6119; ret5=5.5547; debit_width=20.1%; fill_degradation=29.9%; worst_leg_spread=150.0%,-50.7487,,False,False,"['fill_degradation_ge_20', 'worst_leg_spread_ge_20']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: fill_degradation_ge_20, worst_leg_spread_ge_20"
235,XLK,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=82.165; direction=87.7; quality=57.1; tech=88.5227; ret5=6.3887; debit_width=60.8%; fill_degradation=54.5%; worst_leg_spread=148.1%,-50.177,,False,False,"['debit_gt_45_width', 'fill_degradation_ge_20', 'worst_leg_spread_ge_20', 'lane_ticker_quarantine']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: debit_gt_45_width, fill_degradation_ge_20, worst_leg_spread_ge_20, lane_ticker_quarantine"
462,JPM,bullish_momentum,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=bullish_momentum; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=44.42; direction=83.6; quality=71.6; tech=97.3384; ret5=2.3175; debit_width=37.9%; fill_degradation=25.0%; worst_leg_spread=52.6%,-49.243,,False,False,"['fill_degradation_ge_20', 'worst_leg_spread_ge_20']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: fill_degradation_ge_20, worst_leg_spread_ge_20"
187,XLK,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=67.375; direction=77.5; quality=55.9; tech=88.038; ret5=3.803; debit_width=37.4%; fill_degradation=23.3%; worst_leg_spread=69.6%,-48.7721,,False,False,"['fill_degradation_ge_20', 'worst_leg_spread_ge_20', 'lane_ticker_quarantine']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: fill_degradation_ge_20, worst_leg_spread_ge_20, lane_ticker_quarantine"
328,IWM,swing,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=swing; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=78.685; direction=85.3; quality=66.3; tech=75.337; ret5=4.6327; debit_width=37.7%; fill_degradation=8.3%; worst_leg_spread=3.1%,-46.1691,,False,False,['lane_ticker_quarantine'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: lane_ticker_quarantine
26,JPM,legacy_unlabeled,legacy_or_unknown_tracked,limited_legacy_exact_like,playbook=legacy_unlabeled; selection=live_comparable_exact_contract; ev=32.3; direction=80.6; quality=97.1; tech=66.9; ret5=4.61; debit_width=32.8%,-44.7796,2026-04-15 17:42:17.151285-06:00,False,True,[],missed_executable_profit_exit_before_final_loss,medium,stored review history contains a positive executable SELL before the final negative outcome; legacy missed-close audit target
157,SPY,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=73.755; direction=81.9; quality=51.7; tech=76.9632; ret5=3.199; debit_width=37.2%; fill_degradation=6.6%; worst_leg_spread=5.6%,-44.7752,,False,False,['lane_ticker_quarantine'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: lane_ticker_quarantine
225,DIA,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=37.36; direction=56.8; quality=53.1; tech=73.4312; ret5=0.3134; debit_width=33.4%; fill_degradation=10.9%; worst_leg_spread=11.6%,-43.8997,,False,False,['lane_ticker_quarantine'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: lane_ticker_quarantine
39,DIA,legacy_unlabeled,legacy_or_unknown_tracked,limited_legacy_exact_like,playbook=legacy_unlabeled; selection=live_comparable_exact_contract; ev=45.9; direction=77.8; quality=62.0; tech=69.6; ret5=3.17; debit_width=32.5%,-42.9751,2026-04-20 11:00:33.681601-06:00,False,True,[],missed_executable_profit_exit_before_final_loss,medium,stored review history contains a positive executable SELL before the final negative outcome; legacy missed-close audit target
237,IWM,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=62.735; direction=74.3; quality=57.5; tech=83.0195; ret5=1.5433; debit_width=29.4%; fill_degradation=7.8%; worst_leg_spread=6.1%,-40.8793,,False,False,['lane_ticker_quarantine'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: lane_ticker_quarantine
383,AMD,swing,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=swing; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=60.0; direction=100.0; quality=65.5; tech=99.9232; ret5=25.0007; debit_width=32.8%; fill_degradation=26.2%; worst_leg_spread=14.2%,-40.6776,,False,False,['fill_degradation_ge_20'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: fill_degradation_ge_20
161,DIA,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=60.125; direction=72.5; quality=52.3; tech=72.9794; ret5=0.774; debit_width=46.4%; fill_degradation=9.8%; worst_leg_spread=12.8%,-39.5781,,False,False,"['debit_gt_45_width', 'lane_ticker_quarantine']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: debit_gt_45_width, lane_ticker_quarantine"
249,SPY,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=80.715; direction=86.7; quality=60.5; tech=87.1035; ret5=2.9651; debit_width=32.4%; fill_degradation=7.0%; worst_leg_spread=3.4%,-39.4154,,False,False,['lane_ticker_quarantine'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: lane_ticker_quarantine
227,IWM,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=99.275; direction=99.5; quality=62.6; tech=99.0785; ret5=5.4102; debit_width=20.3%; fill_degradation=9.0%; worst_leg_spread=6.9%,-39.3939,,False,False,['lane_ticker_quarantine'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: lane_ticker_quarantine
221,IWM,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=79.555; direction=85.9; quality=64.4; tech=96.2563; ret5=3.158; debit_width=26.7%; fill_degradation=9.0%; worst_leg_spread=8.0%,-38.4829,,False,False,['lane_ticker_quarantine'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: lane_ticker_quarantine
531,SPY,volatility_expansion_observation,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=volatility_expansion_observation; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=45.915; direction=62.7; quality=79.1; tech=84.5288; ret5=1.1556; debit_width=45.1%; fill_degradation=8.9%; worst_leg_spread=1.3%,-38.1813,,False,False,['debit_gt_45_width'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: debit_gt_45_width
253,NVDA,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=53.635; direction=93.3; quality=64.0; tech=96.8791; ret5=12.3562; debit_width=30.9%; fill_degradation=12.5%; worst_leg_spread=3.8%,-37.7207,,False,False,['lane_ticker_quarantine'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: lane_ticker_quarantine
339,SLB,swing,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=swing; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=46.985; direction=86.3; quality=65.0; tech=93.5692; ret5=5.8187; debit_width=39.1%; fill_degradation=21.4%; worst_leg_spread=34.0%,-37.4054,,False,False,"['fill_degradation_ge_20', 'worst_leg_spread_ge_20', 'lane_ticker_quarantine']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: fill_degradation_ge_20, worst_leg_spread_ge_20, lane_ticker_quarantine"
256,SPY,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=56.355; direction=69.9; quality=61.2; tech=85.3365; ret5=1.991; debit_width=34.0%; fill_degradation=7.2%; worst_leg_spread=2.6%,-34.5736,,False,False,['lane_ticker_quarantine'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: lane_ticker_quarantine
168,DIA,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=69.405; direction=78.9; quality=52.1; tech=71.8805; ret5=3.1236; debit_width=41.5%; fill_degradation=14.4%; worst_leg_spread=14.7%,-34.3434,,False,False,['lane_ticker_quarantine'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: lane_ticker_quarantine
530,QQQ,volatility_expansion_observation,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=volatility_expansion_observation; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=66.36; direction=76.8; quality=76.5; tech=87.0582; ret5=2.7222; debit_width=44.9%; fill_degradation=10.5%; worst_leg_spread=0.9%,-34.2756,,False,False,[],missing_review_timeline,low,research/backfill row; not live-production proof
286,SLB,swing,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=swing; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=49.265; direction=88.7; quality=64.2; tech=79.4497; ret5=5.017; debit_width=50.5%; fill_degradation=42.3%; worst_leg_spread=56.6%,-33.3986,,False,False,"['debit_gt_45_width', 'fill_degradation_ge_20', 'worst_leg_spread_ge_20', 'lane_ticker_quarantine']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: debit_gt_45_width, fill_degradation_ge_20, worst_leg_spread_ge_20, lane_ticker_quarantine"
179,IWM,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=76.655; direction=83.9; quality=52.6; tech=96.1684; ret5=2.6319; debit_width=35.9%; fill_degradation=8.2%; worst_leg_spread=5.5%,-31.6056,,False,False,['lane_ticker_quarantine'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: lane_ticker_quarantine
204,IWM,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=69.55; direction=79.0; quality=54.8; tech=98.4044; ret5=0.8892; debit_width=27.9%; fill_degradation=8.3%; worst_leg_spread=9.5%,-31.4614,,False,False,['lane_ticker_quarantine'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: lane_ticker_quarantine
387,XLK,swing,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=swing; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=88.4; direction=92.0; quality=70.7; tech=85.5028; ret5=6.8632; debit_width=42.7%; fill_degradation=35.8%; worst_leg_spread=127.0%,-31.0834,,False,False,"['fill_degradation_ge_20', 'worst_leg_spread_ge_20', 'lane_ticker_quarantine']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: fill_degradation_ge_20, worst_leg_spread_ge_20, lane_ticker_quarantine"
143,NFLX,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=57.53; direction=97.4; quality=73.5; tech=95.3602; ret5=7.5491; debit_width=63.9%; fill_degradation=44.4%; worst_leg_spread=2.7%,-30.9551,,False,False,"['debit_gt_45_width', 'fill_degradation_ge_20']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: debit_gt_45_width, fill_degradation_ge_20"
